iter	Passed	Remaining
2923	34882	1158089
2924	34894	1158070
2925	34903	1157961
2926	34914	1157916
2927	34921	1157758
2928	34934	1157777
2929	34948	1157831
2930	34961	1157840
2931	34968	1157665
2932	34981	1157695
2933	34993	1157706
2934	35006	1157732
2935	35020	1157766
2936	35033	1157783
2937	35045	1157792
2938	35057	1157789
2939	35068	1157753
2940	35077	1157629
2941	35089	1157633
2942	35103	1157673
2943	35115	1157675
2944	35127	1157672
2945	35140	1157693
2946	35150	1157594
2947	35158	1157464
2948	35171	1157487
2949	35181	1157418
2950	35188	1157247
2951	35200	1157217
2952	35207	1157065
2953	35219	1157034
2954	35227	1156906
2955	35238	1156855
2956	35245	1156691
2957	35257	1156686
2958	35267	1156607
2959	35274	1156437
2960	35287	1156445
2961	35299	1156455
2962	35311	1156424
2963	35319	1156284
2964	35330	1156241
2965	35338	1156101
2966	35352	1156161
2967	35364	1156160
2968	35378	1156221
2969	35393	1156319
2970	35413	1156542
2971	35425	1156553
2972	35433	1156422
2973	35446	1156435
2974	35459	1156459
2975	35470	1156429
2976	35480	1156328
2977	35491	1156291
2978	35498	1156137
2979	35509	1156079
2980	35516	1155904
2981	35527	1155856
2982	35536	1155753
2983	35549	1155778
2984	35561	1155780
2985	35573	1155757
2986	35580	1155604
2987	35590	1155508
2988	35597	1155353
2989	35609	1155338
2990	35618	1155242
2991	35631	1155263
2992	35644	1155292
2993	35651	1155098
2994	35664	1155142
2995	35678	1155176
2996	35690	1155174
2997	35702	1155178
2998	35713	1155145
2999	35720	1154964
3000	35733	1154993
3001	35746	1155015
3002	35762	1155115
3003	35773	1155086
3004	35788	1155162
3005	35798	1155115
3006	35808	1155025
3007	35819	1154986
3008	35827	1154839
3009	35838	1154800
3010	35846	1154671
3011	35857	1154636
3012	35865	1154477
3013	35878	1154524
3014	35892	1154562
3015	35904	1154557
3016	35916	1154558
3017	35930	1154598
3018	35943	1154639
3019	35953	1154546
3020	35960	1154383
3021	35971	1154359
3022	35978	1154190
3023	35993	1154255
3024	36004	1154228
3025	36013	1154118
3026	36024	1154086
3027	36031	1153917
3028	36044	1153930
3029	36056	1153929
3030	36067	1153881
3031	36072	1153666
3032	36085	1153668
3033	36098	1153708
3034	36109	1153665
3035	36116	1153494
3036	36127	1153458
3037	36135	1153314
3038	36146	1153282
3039	36154	1153125
3040	36164	1153076
3041	36172	1152919
3042	36186	1152999
3043	36200	1153046
3044	36211	1152990
3045	36219	1152848
3046	36232	1152873
3047	36243	1152855
3048	36251	1152717
3049	36262	1152681
3050	36269	1152512
3051	36281	1152484
3052	36289	1152346
3053	36299	1152300
3054	36307	1152147
3055	36322	1152240
3056	36334	1152246
3057	36346	1152229
3058	36353	1152071
3059	36367	1152118
3060	36380	1152127
3061	36392	1152135
3062	36404	1152134
3063	36412	1151975
3064	36424	1151966
3065	36437	1151993
3066	36449	1151990
3067	36461	1151969
3068	36469	1151834
3069	36481	1151840
3070	36493	1151826
3071	36501	1151706
3072	36513	1151695
3073	36521	1151558
3074	36537	1151684
3075	36550	1151689
3076	36563	1151712
3077	36576	1151731
3078	36588	1151738
3079	36597	1151631
3080	36608	1151606
3081	36616	1151450
3082	36627	1151409
3083	36634	1151245
3084	36646	1151253
3085	36653	1151092
3086	36664	1151055
3087	36672	1150894
3088	36691	1151112
3089	36706	1151203
3090	36719	1151241
3091	36732	1151254
3092	36745	1151270
3093	36758	1151297
3094	36772	1151367
3095	36785	1151364
3096	36798	1151390
3097	36812	1151440
3098	36825	1151472
3099	36836	1151423
3100	36844	1151311
3101	36855	1151249
3102	36862	1151109
3103	36876	1151159
3104	36889	1151186
3105	36901	1151160
3106	36908	1151018
3107	36921	1151015
3108	36927	1150842
3109	36939	1150825
3110	36947	1150683
3111	36958	1150664
3112	36967	1150551
3113	36979	1150547
3114	36989	1150474
3115	37001	1150479
3116	37016	1150545
3117	37028	1150530
3118	37040	1150520
3119	37052	1150531
3120	37063	1150499
3121	37073	1150419
3122	37085	1150420
3123	37098	1150423
3124	37112	1150472
3125	37123	1150447
3126	37135	1150425
3127	37142	1150267
3128	37155	1150300
3129	37167	1150289
3130	37174	1150126
3131	37187	1150139
3132	37199	1150141
3133	37211	1150151
3134	37224	1150162
3135	37238	1150198
3136	37250	1150215
3137	37263	1150237
3138	37274	1150202
3139	37282	1150066
3140	37293	1150028
3141	37302	1149921
3142	37315	1149942
3143	37326	1149888
3144	37332	1149724
3145	37345	1149723
3146	37352	1149572
3147	37365	1149582
3148	37378	1149608
3149	37391	1149637
3150	37402	1149588
3151	37409	1149429
3152	37420	1149393
3153	37428	1149267
3154	37441	1149284
3155	37454	1149311
3156	37466	1149321
3157	37480	1149374
3158	37491	1149329
3159	37499	1149192
3160	37511	1149189
3161	37522	1149136
3162	37532	1149068
3163	37544	1149085
3164	37557	1149078
3165	37564	1148937
3166	37578	1148977
3167	37591	1148995
3168	37603	1149002
3169	37616	1149012
3170	37632	1149145
3171	37640	1149013
3172	37654	1149063
3173	37668	1149119
3174	37680	1149119
3175	37689	1149009
3176	37702	1149036
3177	37716	1149078
3178	37727	1149039
3179	37735	1148929
3180	37748	1148932
3181	37755	1148784
3182	37767	1148760
3183	37775	1148636
3184	37786	1148606
3185	37794	1148480
3186	37807	1148491
3187	37820	1148515
3188	37832	1148526
3189	37845	1148539
3190	37856	1148495
3191	37864	1148378
3192	37878	1148427
3193	37891	1148456
3194	37904	1148458
3195	37915	1148416
3196	37924	1148319
3197	37936	1148315
3198	37941	1148101
3199	37954	1148120
3200	37965	1148083
3201	37972	1147936
3202	37984	1147920
3203	37991	1147772
3204	38006	1147838
3205	38018	1147827
3206	38027	1147736
3207	38040	1147763
3208	38051	1147735
3209	38061	1147656
3210	38072	1147628
3211	38080	1147488
3212	38091	1147443
3213	38098	1147293
3214	38111	1147320
3215	38126	1147385
3216	38138	1147404
3217	38150	1147376
3218	38158	1147245
3219	38170	1147247
3220	38181	1147221
3221	38189	1147071
3222	38202	1147091
3223	38213	1147066
3224	38220	1146915
3225	38232	1146889
3226	38241	1146813
3227	38252	1146763
3228	38259	1146600
3229	38270	1146587
3230	38277	1146428
3231	38288	1146373
3232	38296	1146243
3233	38310	1146294
3234	38322	1146305
3235	38334	1146285
3236	38342	1146152
3237	38353	1146127
3238	38361	1146005
3239	38375	1146040
3240	38386	1146019
3241	38393	1145863
3242	38405	1145855
3243	38413	1145725
3244	38427	1145783
3245	38439	1145759
3246	38446	1145609
3247	38459	1145647
3248	38476	1145765
3249	38489	1145797
3250	38502	1145826
3251	38513	1145785
3252	38520	1145643
3253	38532	1145614
3254	38540	1145494
3255	38559	1145713
3256	38571	1145686
3257	38578	1145550
3258	38594	1145653
3259	38603	1145561
3260	38616	1145584
3261	38631	1145663
3262	38643	1145636
3263	38651	1145529
3264	38662	1145500
3265	38670	1145369
3266	38684	1145402
3267	38696	1145420
3268	38710	1145471
3269	38724	1145517
3270	38737	1145541
3271	38746	1145431
3272	38758	1145416
3273	38767	1145334
3274	38780	1145343
3275	38792	1145350
3276	38805	1145375
3277	38819	1145426
3278	38833	1145473
3279	38844	1145434
3280	38851	1145292
3281	38863	1145266
3282	38874	1145227
3283	38881	1145077
3284	38892	1145064
3285	38901	1144946
3286	38913	1144935
3287	38920	1144803
3288	38932	1144785
3289	38940	1144674
3290	38953	1144688
3291	38965	1144665
3292	38974	1144569
3293	38986	1144567
3294	38994	1144459
3295	39006	1144433
3296	39015	1144335
3297	39026	1144316
3298	39034	1144189
3299	39047	1144222
3300	39060	1144233
3301	39073	1144245
3302	39085	1144255
3303	39097	1144253
3304	39105	1144106
3305	39119	1144162
3306	39131	1144172
3307	39144	1144174
3308	39157	1144199
3309	39168	1144169
3310	39176	1144032
3311	39188	1144038
3312	39196	1143922
3313	39210	1143955
3314	39222	1143947
3315	39234	1143962
3316	39249	1144019
3317	39262	1144043
3318	39275	1144073
3319	39287	1144066
3320	39295	1143955
3321	39307	1143940
3322	39315	1143822
3323	39329	1143856
3324	39339	1143807
3325	39350	1143765
3326	39363	1143786
3327	39377	1143828
3328	39388	1143805
3329	39400	1143790
3330	39407	1143652
3331	39422	1143738
3332	39436	1143775
3333	39447	1143746
3334	39456	1143634
3335	39470	1143685
3336	39489	1143902
3337	39500	1143865
3338	39508	1143730
3339	39519	1143701
3340	39530	1143669
3341	39545	1143741
3342	39558	1143759
3343	39569	1143732
3344	39577	1143607
3345	39590	1143631
3346	39597	1143483
3347	39611	1143515
3348	39624	1143546
3349	39635	1143513
3350	39643	1143402
3351	39656	1143427
3352	39664	1143304
3353	39676	1143288
3354	39684	1143157
3355	39697	1143180
3356	39708	1143160
3357	39717	1143060
3358	39730	1143079
3359	39743	1143106
3360	39757	1143148
3361	39768	1143116
3362	39776	1142985
3363	39787	1142951
3364	39795	1142831
3365	39807	1142821
3366	39814	1142675
3367	39825	1142654
3368	39833	1142527
3369	39845	1142509
3370	39852	1142362
3371	39865	1142385
3372	39876	1142347
3373	39886	1142272
3374	39897	1142264
3375	39910	1142258
3376	39922	1142271
3377	39935	1142291
3378	39946	1142256
3379	39954	1142143
3380	39966	1142122
3381	39974	1141996
3382	39986	1142006
3383	39997	1141959
3384	40004	1141815
3385	40016	1141796
3386	40024	1141698
3387	40038	1141743
3388	40050	1141728
3389	40057	1141576
3390	40068	1141555
3391	40076	1141429
3392	40090	1141479
3393	40102	1141455
3394	40109	1141320
3395	40122	1141353
3396	40132	1141290
3397	40142	1141203
3398	40154	1141203
3399	40161	1141070
3400	40175	1141095
3401	40187	1141109
3402	40201	1141148
3403	40214	1141172
3404	40225	1141132
3405	40234	1141037
3406	40245	1141004
3407	40252	1140866
3408	40264	1140854
3409	40274	1140786
3410	40284	1140737
3411	40289	1140517
3412	40302	1140539
3413	40315	1140565
3414	40328	1140583
3415	40341	1140620
3416	40357	1140712
3417	40371	1140759
3418	40382	1140734
3419	40389	1140594
3420	40400	1140562
3421	40419	1140741
3422	40430	1140708
3423	40437	1140576
3424	40449	1140560
3425	40459	1140499
3426	40473	1140549
3427	40485	1140546
3428	40494	1140440
3429	40505	1140424
3430	40513	1140297
3431	40526	1140315
3432	40538	1140305
3433	40549	1140269
3434	40557	1140153
3435	40568	1140123
3436	40576	1140000
3437	40588	1139985
3438	40595	1139857
3439	40608	1139881
3440	40622	1139929
3441	40635	1139932
3442	40647	1139946
3443	40660	1139957
3444	40672	1139959
3445	40685	1139972
3446	40696	1139949
3447	40704	1139830
3448	40716	1139809
3449	40724	1139692
3450	40737	1139713
3451	40750	1139750
3452	40762	1139739
3453	40775	1139743
3454	40788	1139779
3455	40799	1139745
3456	40806	1139607
3457	40818	1139594
3458	40828	1139523
3459	40839	1139497
3460	40846	1139360
3461	40860	1139384
3462	40872	1139381
3463	40881	1139291
3464	40892	1139256
3465	40899	1139121
3466	40910	1139079
3467	40918	1138956
3468	40930	1138956
3469	40938	1138839
3470	40949	1138804
3471	40959	1138741
3472	40973	1138793
3473	40981	1138677
3474	40989	1138551
3475	41001	1138570
3476	41013	1138540
3477	41021	1138435
3478	41036	1138503
3479	41048	1138517
3480	41063	1138569
3481	41075	1138585
3482	41088	1138586
3483	41099	1138573
3484	41107	1138453
3485	41124	1138588
3486	41151	1138986
3487	41164	1138999
3488	41180	1139122
3489	41195	1139179
3490	41214	1139371
3491	41238	1139705
3492	41256	1139867
3493	41272	1139969
3494	41284	1139968
3495	41301	1140098
3496	41327	1140463
3497	41350	1140776
3498	41367	1140910
3499	41384	1141019
3500	41401	1141162
3501	41423	1141428
3502	41442	1141607
3503	41461	1141803
3504	41482	1142043
3505	41496	1142083
3506	41503	1141945
3507	41515	1141934
3508	41522	1141785
3509	41537	1141861
3510	41551	1141901
3511	41563	1141915
3512	41577	1141967
3513	41589	1141946
3514	41596	1141802
3515	41606	1141749
3516	41615	1141652
3517	41624	1141575
3518	41632	1141458
3519	41645	1141458
3520	41651	1141286
3521	41662	1141267
3522	41670	1141143
3523	41683	1141172
3524	41695	1141164
3525	41709	1141194
3526	41722	1141221
3527	41733	1141188
3528	41740	1141058
3529	41754	1141097
3530	41768	1141142
3531	41780	1141124
3532	41788	1141008
3533	41799	1140982
3534	41807	1140857
3535	41818	1140829
3536	41826	1140720
3537	41839	1140731
3538	41851	1140735
3539	41884	1141305
3540	41896	1141277
3541	41905	1141194
3542	41930	1141557
3543	41944	1141600
3544	41961	1141717
3545	41979	1141872
3546	41992	1141892
3547	42008	1141988
3548	42020	1141997
3549	42038	1142131
3550	42048	1142086
3551	42063	1142157
3552	42078	1142241
3553	42090	1142228
3554	42103	1142234
3555	42117	1142298
3556	42125	1142168
3557	42137	1142173
3558	42148	1142133
3559	42164	1142242
3560	42176	1142236
3561	42184	1142098
3562	42197	1142139
3563	42211	1142167
3564	42222	1142131
3565	42229	1142005
3566	42241	1141979
3567	42252	1141962
3568	42264	1141949
3569	42272	1141822
3570	42289	1141955
3571	42298	1141877
3572	42307	1141772
3573	42317	1141708
3574	42328	1141685
3575	42336	1141574
3576	42348	1141559
3577	42356	1141449
3578	42369	1141469
3579	42382	1141475
3580	42393	1141441
3581	42402	1141352
3582	42415	1141373
3583	42424	1141290
3584	42432	1141177
3585	42443	1141132
3586	42450	1141002
3587	42463	1141015
3588	42471	1140915
3589	42483	1140897
3590	42491	1140773
3591	42503	1140785
3592	42517	1140818
3593	42528	1140800
3594	42536	1140673
3595	42545	1140576
3596	42552	1140458
3597	42564	1140433
3598	42572	1140316
3599	42583	1140283
3600	42591	1140184
3601	42603	1140179
3602	42611	1140047
3603	42623	1140057
3604	42635	1140046
3605	42649	1140077
3606	42661	1140073
3607	42672	1140040
3608	42680	1139931
3609	42691	1139892
3610	42698	1139762
3611	42710	1139745
3612	42718	1139647
3613	42730	1139642
3614	42741	1139607
3615	42749	1139480
3616	42766	1139599
3617	42777	1139576
3618	42787	1139521
3619	42797	1139464
3620	42809	1139458
3621	42821	1139438
3622	42829	1139338
3623	42844	1139389
3624	42857	1139419
3625	42881	1139729
3626	42901	1139945
3627	42921	1140146
3628	42940	1140313
3629	42951	1140282
3630	42958	1140157
3631	42967	1140054
3632	42981	1140091
3633	42997	1140211
3634	43010	1140217
3635	43021	1140182
3636	43025	1139976
3637	43036	1139946
3638	43044	1139812
3639	43055	1139790
3640	43063	1139663
3641	43076	1139696
3642	43085	1139613
3643	43092	1139481
3644	43110	1139607
3645	43123	1139629
3646	43133	1139588
3647	43141	1139472
3648	43152	1139431
3649	43161	1139351
3650	43172	1139301
3651	43181	1139214
3652	43193	1139214
3653	43208	1139278
3654	43218	1139226
3655	43227	1139151
3656	43239	1139140
3657	43252	1139148
3658	43260	1139053
3659	43273	1139055
3660	43286	1139087
3661	43298	1139073
3662	43305	1138935
3663	43318	1138962
3664	43333	1139028
3665	43347	1139059
3666	43357	1139014
3667	43366	1138915
3668	43376	1138874
3669	43384	1138761
3670	43398	1138789
3671	43409	1138757
3672	43417	1138652
3673	43429	1138640
3674	43438	1138556
3675	43449	1138535
3676	43457	1138415
3677	43470	1138431
3678	43479	1138342
3679	43481	1138093
3680	43490	1137984
3681	43503	1138020
3682	43514	1137981
3683	43522	1137861
3684	43535	1137883
3685	43546	1137865
3686	43554	1137738
3687	43565	1137721
3688	43573	1137599
3689	43584	1137576
3690	43591	1137442
3691	43605	1137482
3692	43618	1137493
3693	43630	1137496
3694	43642	1137484
3695	43650	1137366
3696	43663	1137390
3697	43674	1137343
3698	43682	1137249
3699	43700	1137390
3700	43714	1137431
3701	43722	1137328
3702	43730	1137226
3703	43742	1137207
3704	43751	1137125
3705	43763	1137119
3706	43771	1137008
3707	43778	1136874
3708	43791	1136880
3709	43803	1136890
3710	43814	1136859
3711	43823	1136758
3712	43834	1136742
3713	43843	1136657
3714	43854	1136612
3715	43862	1136515
3716	43875	1136533
3717	43887	1136511
3718	43894	1136377
3719	43905	1136354
3720	43912	1136223
3721	43923	1136184
3722	43938	1136258
3723	43959	1136472
3724	43980	1136700
3725	43994	1136744
3726	44005	1136710
3727	44016	1136689
3728	44024	1136579
3729	44040	1136659
3730	44047	1136541
3731	44063	1136630
3732	44075	1136615
3733	44082	1136490
3734	44093	1136457
3735	44104	1136422
3736	44117	1136445
3737	44142	1136776
3738	44151	1136677
3739	44159	1136570
3740	44170	1136546
3741	44178	1136445
3742	44192	1136476
3743	44205	1136503
3744	44218	1136516
3745	44232	1136562
3746	44244	1136549
3747	44251	1136422
3748	44262	1136377
3749	44270	1136266
3750	44281	1136239
3751	44287	1136089
3752	44302	1136145
3753	44310	1136039
3754	44319	1135958
3755	44328	1135864
3756	44335	1135735
3757	44346	1135706
3758	44354	1135595
3759	44365	1135571
3760	44374	1135482
3761	44387	1135505
3762	44401	1135536
3763	44415	1135592
3764	44426	1135567
3765	44434	1135452
3766	44443	1135370
3767	44451	1135263
3768	44463	1135252
3769	44470	1135123
3770	44481	1135088
3771	44490	1134992
3772	44501	1134979
3773	44509	1134850
3774	44522	1134884
3775	44533	1134842
3776	44540	1134714
3777	44551	1134675
3778	44560	1134596
3779	44571	1134563
3780	44576	1134382
3781	44587	1134363
3782	44595	1134237
3783	44606	1134207
3784	44614	1134111
3785	44627	1134129
3786	44639	1134112
3787	44653	1134163
3788	44666	1134170
3789	44680	1134213
3790	44697	1134348
3791	44714	1134477
3792	44729	1134529
3793	44749	1134738
3794	44763	1134779
3795	44774	1134735
3796	44783	1134655
3797	44794	1134633
3798	44799	1134436
3799	44813	1134494
3800	44827	1134521
3801	44841	1134567
3802	44854	1134589
3803	44868	1134650
3804	44880	1134623
3805	44888	1134531
3806	44903	1134599
3807	44916	1134621
3808	44929	1134624
3809	44940	1134588
3810	44947	1134470
3811	44958	1134441
3812	44966	1134323
3813	44977	1134301
3814	44986	1134222
3815	44997	1134193
3816	45006	1134098
3817	45019	1134112
3818	45032	1134134
3819	45057	1134450
3820	45071	1134491
3821	45085	1134541
3822	45099	1134585
3823	45110	1134550
3824	45118	1134459
3825	45130	1134455
3826	45138	1134346
3827	45152	1134381
3828	45168	1134462
3829	45181	1134491
3830	45195	1134524
3831	45208	1134543
3832	45219	1134510
3833	45227	1134410
3834	45235	1134315
3835	45245	1134248
3836	45256	1134216
3837	45264	1134122
3838	45278	1134151
3839	45291	1134166
3840	45304	1134185
3841	45316	1134197
3842	45326	1134118
3843	45333	1133998
3844	45344	1133978
3845	45353	1133876
3846	45366	1133894
3847	45377	1133867
3848	45381	1133676
3849	45393	1133667
3850	45401	1133555
3851	45415	1133599
3852	45427	1133581
3853	45431	1133386
3854	45444	1133393
3855	45456	1133391
3856	45467	1133362
3857	45474	1133234
3858	45488	1133274
3859	45502	1133309
3860	45514	1133315
3861	45528	1133346
3862	45540	1133356
3863	45553	1133361
3864	45564	1133330
3865	45572	1133227
3866	45584	1133211
3867	45592	1133105
3868	45604	1133101
3869	45612	1133003
3870	45621	1132919
3871	45628	1132800
3872	45640	1132782
3873	45649	1132702
3874	45661	1132697
3875	45673	1132694
3876	45685	1132674
3877	45693	1132570
3878	45706	1132593
3879	45719	1132620
3880	45729	1132569
3881	45736	1132435
3882	45751	1132494
3883	45764	1132507
3884	45774	1132468
3885	45781	1132322
3886	45793	1132336
3887	45806	1132342
3888	45820	1132380
3889	45833	1132400
3890	45845	1132408
3891	45854	1132307
3892	45862	1132206
3893	45873	1132177
3894	45881	1132066
3895	45892	1132051
3896	45901	1131962
3897	45915	1132008
3898	45928	1132034
3899	45939	1132006
3900	45948	1131912
3901	45956	1131800
3902	45966	1131748
3903	45978	1131740
3904	45985	1131619
3905	46002	1131736
3906	46015	1131744
3907	46028	1131774
3908	46039	1131742
3909	46048	1131660
3910	46059	1131632
3911	46066	1131514
3912	46075	1131430
3913	46083	1131325
3914	46097	1131370
3915	46110	1131384
3916	46123	1131386
3917	46133	1131349
3918	46143	1131290
3919	46155	1131287
3920	46168	1131289
3921	46175	1131167
3922	46188	1131182
3923	46196	1131076
3924	46203	1130963
3925	46217	1130992
3926	46228	1130960
3927	46235	1130834
3928	46247	1130842
3929	46260	1130848
3930	46273	1130867
3931	46287	1130916
3932	46299	1130901
3933	46312	1130922
3934	46324	1130927
3935	46337	1130930
3936	46349	1130923
3937	46357	1130820
3938	46367	1130778
3939	46381	1130823
3940	46401	1131003
3941	46418	1131121
3942	46433	1131190
3943	46523	1133076
3944	46557	1133616
3945	46588	1134069
3946	46611	1134317
3947	46625	1134368
3948	46647	1134600
3949	46668	1134807
3950	46689	1135022
3951	46707	1135166
3952	46719	1135152
3953	46734	1135215
3954	46748	1135256
3955	46768	1135448
3956	46790	1135686
3957	46810	1135858
3958	46824	1135909
3959	46842	1136039
3960	46857	1136116
3961	46873	1136194
3962	46889	1136302
3963	46922	1136793
3964	47163	1142340
3965	47201	1142959
3966	47247	1143775
3967	47270	1144022
3968	47281	1143994
3969	47287	1143842
3970	47299	1143821
3971	47312	1143844
3972	47324	1143836
3973	47331	1143709
3974	47347	1143786
3975	47360	1143801
3976	47365	1143614
3977	47376	1143575
3978	47383	1143459
3979	47395	1143438
3980	47404	1143363
3981	47417	1143385
3982	47430	1143386
3983	47438	1143291
3984	47447	1143200
3985	47459	1143192
3986	47470	1143156
3987	47475	1142992
3988	47489	1143021
3989	47502	1143045
3990	47514	1143029
3991	47522	1142920
3992	47535	1142929
3993	47547	1142925
3994	47555	1142814
3995	47567	1142818
3996	47580	1142828
3997	47594	1142861
3998	47607	1142881
3999	47620	1142892
4000	47634	1142933
4001	47647	1142940
4002	47658	1142914
4003	47666	1142794
4004	47676	1142743
4005	47684	1142635
4006	47697	1142657
4007	47705	1142541
4008	47715	1142503
4009	47727	1142473
4010	47738	1142453
4011	47755	1142557
4012	47777	1142799
4013	47796	1142947
4014	47807	1142911
4015	47821	1142952
4016	47835	1142995
4017	47866	1143427
4018	47882	1143520
4019	47913	1143954
4020	47931	1144101
4021	47942	1144065
4022	47955	1144066
4023	47964	1143995
4024	47979	1144057
4025	47993	1144094
4026	48004	1144052
4027	48016	1144049
4028	48025	1143959
4029	48038	1143974
4030	48046	1143878
4031	48063	1143976
4032	48075	1143980
4033	48089	1144026
4034	48101	1144000
4035	48110	1143935
4036	48123	1143933
4037	48131	1143836
4038	48147	1143925
4039	48161	1143950
4040	48174	1143960
4041	48189	1144036
4042	48203	1144066
4043	48223	1144242
4044	48244	1144455
4045	48265	1144657
4046	48280	1144719
4047	48314	1145221
4048	48325	1145187
4049	48344	1145346
4050	48357	1145349
4051	48369	1145349
4052	48378	1145263
4053	48401	1145525
4054	48419	1145645
4055	48429	1145590
4056	48442	1145615
4057	48454	1145593
4058	48461	1145472
4059	48474	1145474
4060	48485	1145443
4061	48492	1145323
4062	48505	1145324
4063	48518	1145347
4064	48529	1145304
4065	48536	1145182
4066	48550	1145208
4067	48564	1145260
4068	48578	1145281
4069	48591	1145296
4070	48602	1145266
4071	48610	1145157
4072	48621	1145123
4073	48628	1144995
4074	48640	1144999
4075	48653	1144996
4076	48666	1145021
4077	48678	1145011
4078	48686	1144893
4079	48697	1144875
4080	48702	1144698
4081	48722	1144867
4082	48742	1145044
4083	48767	1145333
4084	48799	1145811
4085	48813	1145834
4086	48847	1146333
4087	48855	1146238
4088	48864	1146160
4089	48871	1146042
4090	48885	1146064
4091	48899	1146109
4092	48911	1146081
4093	48920	1146010
4094	48930	1145960
4095	48938	1145838
4096	48949	1145813
4097	48957	1145700
4098	48971	1145746
4099	48979	1145635
4100	48992	1145664
4101	49006	1145680
4102	49016	1145637
4103	49025	1145550
4104	49039	1145580
4105	49052	1145594
4106	49063	1145568
4107	49071	1145463
4108	49082	1145436
4109	49088	1145267
4110	49100	1145273
4111	49119	1145431
4112	49137	1145559
4113	49151	1145588
4114	49171	1145755
4115	49185	1145802
4116	49201	1145887
4117	49221	1146056
4118	49236	1146122
4119	49251	1146168
4120	49262	1146134
4121	49272	1146090
4122	49285	1146090
4123	49295	1146047
4124	49303	1145936
4125	49315	1145918
4126	49322	1145805
4127	49335	1145815
4128	49350	1145860
4129	49361	1145839
4130	49373	1145827
4131	49385	1145816
4132	49393	1145701
4133	49405	1145701
4134	49412	1145569
4135	49423	1145538
4136	49431	1145434
4137	49448	1145547
4138	49475	1145877
4139	49501	1146175
4140	49529	1146544
4141	49543	1146571
4142	49559	1146658
4143	49573	1146687
4144	49584	1146657
4145	49589	1146490
4146	49601	1146470
4147	49608	1146360
4148	49625	1146466
4149	49640	1146509
4150	49652	1146499
4151	49659	1146387
4152	49672	1146379
4153	49682	1146326
4154	49689	1146216
4155	49705	1146276
4156	49715	1146239
4157	49730	1146297
4158	49738	1146185
4159	49751	1146196
4160	49762	1146162
4161	49767	1145986
4162	49786	1146142
4163	49799	1146162
4164	49811	1146147
4165	49820	1146057
4166	49832	1146044
4167	49840	1145955
4168	49855	1146002
4169	49868	1146014
4170	49882	1146063
4171	49901	1146212
4172	49912	1146166
4173	49938	1146477
4174	49968	1146888
4175	49994	1147183
4176	50004	1147123
4177	50014	1147080
4178	50022	1146968
4179	50035	1146975
4180	50048	1146987
4181	50065	1147095
4182	50075	1147051
4183	50089	1147068
4184	50096	1146951
4185	50107	1146912
4186	50114	1146802
4187	50127	1146812
4188	50139	1146783
4189	50146	1146661
4190	50159	1146675
4191	50170	1146656
4192	50179	1146554
4193	50190	1146539
4194	50198	1146433
4195	50209	1146400
4196	50217	1146300
4197	50231	1146330
4198	50245	1146355
4199	50258	1146369
4200	50271	1146376
4201	50282	1146353
4202	50289	1146226
4203	50307	1146340
4204	50314	1146235
4205	50326	1146207
4206	50334	1146105
4207	50345	1146082
4208	50360	1146143
4209	50383	1146367
4210	50403	1146536
4211	50431	1146900
4212	50462	1147320
4213	50481	1147471
4214	50498	1147568
4215	50511	1147583
4216	50527	1147666
4217	50542	1147707
4218	50553	1147669
4219	50560	1147559
4220	50574	1147598
4221	50583	1147502
4222	50592	1147425
4223	50603	1147392
4224	50610	1147277
4225	50627	1147365
4226	50639	1147353
4227	50650	1147323
4228	50664	1147352
4229	50676	1147340
4230	50683	1147231
4231	50695	1147209
4232	50703	1147109
4233	50714	1147082
4234	50724	1147027
4235	50735	1146982
4236	50742	1146862
4237	50756	1146898
4238	50765	1146823
4239	50773	1146719
4240	50787	1146748
4241	50799	1146726
4242	50810	1146699
4243	50817	1146573
4244	50829	1146560
4245	50841	1146555
4246	50849	1146447
4247	50860	1146425
4248	50868	1146310
4249	50881	1146326
4250	50895	1146363
4251	50906	1146339
4252	50915	1146247
4253	50935	1146414
4254	50969	1146895
4255	50983	1146945
4256	51013	1147336
4257	51050	1147871
4258	51068	1148013
4259	51081	1148010
4260	51088	1147886
4261	51100	1147868
4262	51107	1147746
4263	51118	1147730
4264	51132	1147745
4265	51154	1147963
4266	51167	1147980
4267	51176	1147886
4268	51187	1147869
4269	51200	1147874
4270	51213	1147881
4271	51223	1147833
4272	51231	1147734
4273	51241	1147662
4274	51253	1147658
4275	51263	1147612
4276	51271	1147504
4277	51285	1147534
4278	51297	1147525
4279	51308	1147498
4280	51316	1147384
4281	51324	1147294
4282	51332	1147183
4283	51344	1147173
4284	51351	1147058
4285	51364	1147055
4286	51375	1147023
4287	51383	1146916
4288	51406	1147153
4289	51435	1147525
4290	51462	1147856
4291	51490	1148189
4292	51500	1148145
4293	51513	1148148
4294	51525	1148126
4295	51532	1148018
4296	51553	1148192
4297	51564	1148168
4298	51577	1148184
4299	51591	1148207
4300	51604	1148223
4301	51616	1148218
4302	51629	1148227
4303	51642	1148230
4304	51662	1148386
4305	51673	1148359
4306	51681	1148265
4307	51694	1148263
4308	51703	1148187
4309	51716	1148208
4310	51730	1148244
4311	51745	1148285
4312	51757	1148270
4313	51767	1148231
4314	51780	1148221
4315	51785	1148062
4316	51799	1148091
4317	51812	1148106
4318	51829	1148210
4319	51842	1148206
4320	51868	1148509
