iter	RMSE
3219	1.942829307
3220	1.94271611
3221	1.942480037
3222	1.94244251
3223	1.942334731
3224	1.942292059
3225	1.942160295
3226	1.942044495
3227	1.941930493
3228	1.941877798
3229	1.941822148
3230	1.941696566
3231	1.941624533
3232	1.941484777
3233	1.941353431
3234	1.941277727
3235	1.94117762
3236	1.940829724
3237	1.940794391
3238	1.940612259
3239	1.940536892
3240	1.940508488
3241	1.94042826
3242	1.940340619
3243	1.940253096
3244	1.940122393
3245	1.94005022
3246	1.939879029
3247	1.939710906
3248	1.939612696
3249	1.939584356
3250	1.939232565
3251	1.939153708
3252	1.939027964
3253	1.939023481
3254	1.938900061
3255	1.938893677
3256	1.938889606
3257	1.938789295
3258	1.938671273
3259	1.938626551
3260	1.938453773
3261	1.938362676
3262	1.938282973
3263	1.938150863
3264	1.93809219
3265	1.938035159
3266	1.938007182
3267	1.937976997
3268	1.937945958
3269	1.93785437
3270	1.937815421
3271	1.937728684
3272	1.937724234
3273	1.937696577
3274	1.937691582
3275	1.937599561
3276	1.937547437
3277	1.937433584
3278	1.937339149
3279	1.937319504
3280	1.937314998
3281	1.937313387
3282	1.937196768
3283	1.93714
3284	1.937100243
3285	1.937011158
3286	1.936907767
3287	1.936826637
3288	1.936816838
3289	1.936765913
3290	1.936736512
3291	1.936706325
3292	1.936588194
3293	1.936419301
3294	1.936323867
3295	1.936318913
3296	1.936277835
3297	1.936174681
3298	1.936054331
3299	1.935920458
3300	1.935904323
3301	1.935805582
3302	1.935757785
3303	1.9354149
3304	1.935249792
3305	1.935136932
3306	1.935058746
3307	1.934961804
3308	1.934827105
3309	1.934663006
3310	1.934652098
3311	1.934536777
3312	1.934438922
3313	1.934313412
3314	1.934184749
3315	1.934046786
3316	1.933801461
3317	1.933794478
3318	1.933742921
3319	1.933634539
3320	1.933534229
3321	1.933311382
3322	1.933307024
3323	1.933113175
3324	1.933067867
3325	1.933064302
3326	1.93302976
3327	1.93289764
3328	1.932865875
3329	1.932745932
3330	1.932643035
3331	1.932394446
3332	1.932192548
3333	1.932119686
3334	1.932101033
3335	1.931918068
3336	1.93180862
3337	1.93163446
3338	1.931436504
3339	1.931432412
3340	1.931116548
3341	1.931064781
3342	1.930972632
3343	1.930939457
3344	1.930933089
3345	1.930811251
3346	1.930807398
3347	1.930727333
3348	1.930527481
3349	1.930470313
3350	1.930345256
3351	1.930157984
3352	1.930087847
3353	1.929980557
3354	1.929904077
3355	1.92986163
3356	1.929824972
3357	1.929778899
3358	1.929675814
3359	1.929605889
3360	1.929458016
3361	1.929339381
3362	1.929261286
3363	1.929223464
3364	1.929218045
3365	1.929184522
3366	1.929138184
3367	1.929066465
3368	1.928958374
3369	1.92895298
3370	1.928837701
3371	1.92876734
3372	1.928762244
3373	1.928736902
3374	1.928598653
3375	1.928560039
3376	1.928524866
3377	1.928440586
3378	1.928399356
3379	1.928337375
3380	1.928268726
3381	1.928165573
3382	1.928161704
3383	1.928116941
3384	1.928033276
3385	1.927868228
3386	1.92770522
3387	1.92756728
3388	1.927507389
3389	1.927432157
3390	1.927427944
3391	1.927062841
3392	1.926937628
3393	1.926932815
3394	1.9269066
3395	1.926603198
3396	1.926602899
3397	1.926434432
3398	1.926422914
3399	1.926360296
3400	1.926170316
3401	1.925881464
3402	1.925842834
3403	1.925763235
3404	1.925759055
3405	1.925754386
3406	1.925676815
3407	1.92564076
3408	1.925534573
3409	1.92544083
3410	1.925440276
3411	1.92543998
3412	1.925357302
3413	1.925350802
3414	1.925317314
3415	1.925143929
3416	1.925140106
3417	1.924985608
3418	1.924873899
3419	1.924748202
3420	1.924744066
3421	1.924605934
3422	1.924510673
3423	1.924411272
3424	1.924369592
3425	1.924266821
3426	1.924218368
3427	1.924140376
3428	1.923885049
3429	1.923861123
3430	1.923758121
3431	1.923683996
3432	1.923645604
3433	1.923590991
3434	1.923469423
3435	1.92341353
3436	1.923407118
3437	1.923370706
3438	1.923313266
3439	1.923145718
3440	1.92309215
3441	1.923088488
3442	1.923084266
3443	1.92303829
3444	1.922807548
3445	1.922762858
3446	1.922602367
3447	1.922296964
3448	1.922200175
3449	1.922151052
3450	1.922086824
3451	1.921975774
3452	1.921894793
3453	1.921866105
3454	1.921794633
3455	1.921723116
3456	1.921640329
3457	1.921620412
3458	1.921563271
3459	1.921396309
3460	1.921304044
3461	1.921263996
3462	1.921217058
3463	1.921071912
3464	1.921035249
3465	1.920914862
3466	1.920850102
3467	1.920676982
3468	1.920613664
3469	1.92053036
3470	1.920482605
3471	1.920436088
3472	1.920389389
3473	1.920389099
3474	1.920354013
3475	1.920274016
3476	1.920205732
3477	1.920135539
3478	1.920056984
3479	1.920020742
3480	1.919941532
3481	1.919858287
3482	1.919786212
3483	1.91963398
3484	1.919591377
3485	1.919562468
3486	1.919440587
3487	1.919341708
3488	1.919179404
3489	1.919154108
3490	1.919058979
3491	1.918890513
3492	1.918883953
3493	1.918809741
3494	1.918729224
3495	1.918635281
3496	1.918579774
3497	1.918544726
3498	1.918541033
3499	1.918181451
3500	1.918101892
3501	1.918059937
3502	1.918056371
3503	1.917971743
3504	1.917765116
3505	1.917578644
3506	1.917574666
3507	1.917482322
3508	1.917387855
3509	1.917051651
3510	1.917012484
3511	1.916981442
3512	1.916880246
3513	1.916876666
3514	1.916815754
3515	1.916711014
3516	1.916676685
3517	1.91667327
3518	1.916489543
3519	1.9164592
3520	1.916458915
3521	1.916390855
3522	1.916378313
3523	1.916353892
3524	1.916286697
3525	1.916208961
3526	1.91617488
3527	1.9161411
3528	1.916081002
3529	1.91594453
3530	1.915834822
3531	1.915584218
3532	1.915444765
3533	1.91539281
3534	1.915260896
3535	1.915113027
3536	1.91504344
3537	1.914964653
3538	1.914960295
3539	1.914905243
3540	1.914845219
3541	1.914721988
3542	1.914616807
3543	1.914562522
3544	1.91435208
3545	1.9143221
3546	1.914140924
3547	1.914059861
3548	1.91394175
3549	1.913879551
3550	1.913825767
3551	1.913778617
3552	1.913676294
3553	1.91364295
3554	1.913607015
3555	1.913459237
3556	1.913417436
3557	1.913254411
3558	1.913084293
3559	1.912937864
3560	1.912727654
3561	1.912643564
3562	1.912426606
3563	1.912381997
3564	1.912320503
3565	1.912286156
3566	1.912184171
3567	1.911974284
3568	1.911865392
3569	1.911839612
3570	1.911523632
3571	1.911489703
3572	1.911489425
3573	1.91137169
3574	1.911348517
3575	1.911259287
3576	1.91112005
3577	1.911049693
3578	1.910694754
3579	1.91065064
3580	1.910636069
3581	1.910609819
3582	1.910575911
3583	1.910575634
3584	1.910439164
3585	1.910278712
3586	1.910180556
3587	1.909984353
3588	1.909898307
3589	1.909869993
3590	1.90984227
3591	1.909549523
3592	1.909517492
3593	1.909482181
3594	1.909381297
3595	1.909381022
3596	1.909352752
3597	1.909310125
3598	1.909257805
3599	1.909103922
3600	1.909064596
3601	1.908988782
3602	1.908968162
3603	1.908653828
3604	1.908565162
3605	1.90844406
3606	1.908322076
3607	1.908279988
3608	1.908032696
3609	1.907956038
3610	1.907839362
3611	1.9077541
3612	1.907736603
3613	1.907651807
3614	1.907619054
3615	1.907615193
3616	1.907549405
3617	1.907521481
3618	1.907518202
3619	1.907272408
3620	1.90724585
3621	1.907073383
3622	1.906989329
3623	1.906902634
3624	1.906675349
3625	1.906333521
3626	1.906304828
3627	1.906262318
3628	1.906220412
3629	1.906195523
3630	1.906169737
3631	1.906169466
3632	1.906024225
3633	1.90598642
3634	1.905932084
3635	1.905797336
3636	1.905797066
3637	1.905787426
3638	1.905762357
3639	1.90569401
3640	1.905662677
3641	1.905627666
3642	1.905627396
3643	1.905530493
3644	1.905499039
3645	1.905297123
3646	1.905246921
3647	1.905222989
3648	1.905135247
3649	1.905131518
3650	1.905020168
3651	1.904977589
3652	1.904942621
3653	1.904939293
3654	1.904864837
3655	1.904834713
3656	1.904750093
3657	1.904633574
3658	1.904461266
3659	1.904217151
3660	1.904107746
3661	1.904076254
3662	1.904010063
3663	1.9039731
3664	1.903871298
3665	1.903836153
3666	1.903829909
3667	1.903764221
3668	1.903716004
3669	1.903686925
3670	1.90356387
3671	1.903502087
3672	1.903487115
3673	1.903390138
3674	1.903313355
3675	1.903308049
3676	1.903303844
3677	1.903198179
3678	1.903197914
3679	1.903197649
3680	1.903118045
3681	1.90306443
3682	1.90291026
3683	1.902862742
3684	1.902837039
3685	1.902833806
3686	1.902687176
3687	1.902562488
3688	1.902477199
3689	1.902438617
3690	1.902405551
3691	1.902183669
3692	1.902149023
3693	1.902040699
3694	1.902006967
3695	1.901973374
3696	1.901942505
3697	1.901874583
3698	1.901844705
3699	1.901834763
3700	1.901738787
3701	1.901738524
3702	1.901672429
3703	1.901557096
3704	1.901487234
3705	1.901438988
3706	1.901438727
3707	1.901340919
3708	1.901252758
3709	1.901142891
3710	1.901074861
3711	1.900952268
3712	1.90085849
3713	1.900837761
3714	1.900809107
3715	1.900454515
3716	1.900421616
3717	1.900362132
3718	1.900277144
3719	1.900171137
3720	1.900096295
3721	1.900023249
3722	1.899947567
3723	1.899907263
3724	1.89974201
3725	1.899734768
3726	1.899577369
3727	1.899570412
3728	1.899538565
3729	1.899512467
3730	1.899508756
3731	1.899353564
3732	1.899229875
3733	1.899200557
3734	1.89889616
3735	1.898886477
3736	1.898867678
3737	1.898862701
3738	1.898862442
3739	1.898799473
3740	1.898718043
3741	1.898690477
3742	1.898626846
3743	1.898592668
3744	1.898572386
3745	1.898565214
3746	1.898430901
3747	1.898338508
3748	1.898252801
3749	1.89818598
3750	1.898040882
3751	1.898040624
3752	1.897889701
3753	1.897889443
3754	1.897815376
3755	1.897815118
3756	1.897789961
3757	1.897725698
3758	1.897691517
3759	1.897654648
3760	1.89758433
3761	1.897342148
3762	1.897171618
3763	1.89714426
3764	1.897107113
3765	1.896977139
3766	1.896976882
3767	1.896784837
3768	1.896730996
3769	1.896702466
3770	1.896646734
3771	1.896606859
3772	1.896599751
3773	1.896572182
3774	1.896476096
3775	1.896421745
3776	1.896402062
3777	1.896347606
3778	1.89629084
3779	1.895944962
3780	1.895944708
3781	1.89593976
3782	1.895791916
3783	1.895719987
3784	1.895675239
3785	1.895623035
3786	1.895499776
3787	1.895374947
3788	1.895374694
3789	1.895251159
3790	1.895203335
3791	1.895124684
3792	1.89509471
3793	1.895062395
3794	1.894999557
3795	1.894916692
3796	1.894639358
3797	1.894562692
3798	1.89456244
3799	1.894527075
3800	1.894317938
3801	1.894296643
3802	1.894170089
3803	1.893943495
3804	1.893926299
3805	1.893919975
3806	1.89388698
3807	1.89369478
3808	1.893656882
3809	1.893596266
3810	1.893565988
3811	1.893506482
3812	1.89343431
3813	1.893373463
3814	1.893305089
3815	1.893298147
3816	1.893173052
3817	1.893162815
3818	1.892837815
3819	1.892789591
3820	1.892708705
3821	1.892691523
3822	1.892663863
3823	1.89259405
3824	1.892482792
3825	1.892448626
3826	1.892420477
3827	1.892393388
3828	1.892348857
3829	1.89230296
3830	1.892268336
3831	1.891970315
3832	1.891937193
3833	1.891801074
3834	1.891800825
3835	1.891749583
3836	1.891599116
3837	1.891319128
3838	1.891192454
3839	1.891120499
3840	1.891050844
3841	1.89093502
3842	1.890934747
3843	1.890804327
3844	1.890777479
3845	1.890714445
3846	1.890707604
3847	1.890699056
3848	1.890698809
3849	1.890581145
3850	1.890279193
3851	1.890274394
3852	1.890202648
3853	1.890202401
3854	1.890172033
3855	1.89005886
3856	1.890028666
3857	1.889994796
3858	1.889930555
3859	1.889912735
3860	1.889769812
3861	1.889711071
3862	1.889553449
3863	1.889456057
3864	1.889424837
3865	1.889379172
3866	1.889338709
3867	1.889116042
3868	1.888959785
3869	1.888908267
3870	1.888908021
3871	1.888842591
3872	1.88875376
3873	1.888716869
3874	1.888618968
3875	1.888538197
3876	1.888466351
3877	1.888389492
3878	1.888361042
3879	1.888241192
3880	1.888113471
3881	1.888050531
3882	1.887822041
3883	1.887784459
3884	1.887719718
3885	1.887705671
3886	1.88767432
3887	1.887651687
3888	1.887522904
3889	1.887418462
3890	1.88736975
3891	1.887369506
3892	1.887343991
3893	1.887298811
3894	1.887179839
3895	1.887120098
3896	1.886995601
3897	1.886897355
3898	1.88685865
3899	1.886748941
3900	1.886723008
3901	1.886722765
3902	1.886668041
3903	1.88661727
3904	1.886613923
3905	1.88654048
3906	1.886514409
3907	1.886487984
3908	1.886320399
3909	1.886268374
3910	1.886105343
3911	1.886054162
3912	1.886053919
3913	1.886007766
3914	1.88591115
3915	1.885850657
3916	1.885824061
3917	1.885743989
3918	1.885684209
3919	1.885631331
3920	1.885599089
3921	1.885576235
3922	1.885547193
3923	1.885546952
3924	1.885472331
3925	1.885421194
3926	1.885296438
3927	1.885293611
3928	1.885138584
3929	1.885114616
3930	1.88503179
3931	1.884991302
3932	1.88496582
3933	1.884937346
3934	1.884912001
3935	1.884774771
3936	1.884642137
3937	1.884545226
3938	1.884312891
3939	1.884032609
3940	1.884023855
3941	1.883894293
3942	1.883885468
3943	1.883862208
3944	1.883823844
3945	1.8838033
3946	1.883775581
3947	1.883746951
3948	1.883653985
3949	1.883434088
3950	1.883370673
3951	1.883209529
3952	1.883123341
3953	1.883122558
3954	1.883100079
3955	1.883013931
3956	1.88291871
3957	1.882893133
3958	1.882833778
3959	1.882789525
3960	1.882727168
3961	1.882673857
3962	1.882574077
3963	1.882383994
3964	1.882358747
3965	1.882327279
3966	1.882101874
3967	1.882095334
3968	1.882070721
3969	1.882070484
3970	1.882070248
3971	1.882002304
3972	1.88166597
3973	1.881617695
3974	1.881466586
3975	1.881131684
3976	1.881131447
3977	1.881125675
3978	1.881016003
3979	1.880876861
3980	1.880867208
3981	1.880727494
3982	1.880721034
3983	1.880720798
3984	1.880693946
3985	1.880599792
3986	1.88053574
3987	1.880535505
3988	1.880475355
3989	1.880192384
3990	1.880075259
3991	1.879952366
3992	1.879841985
3993	1.879778205
3994	1.879752018
3995	1.87971745
3996	1.879708014
3997	1.879700587
3998	1.879647129
3999	1.879619612
4000	1.879601871
4001	1.879555384
4002	1.879418466
4003	1.879374985
4004	1.879346032
4005	1.87926022
4006	1.879186504
4007	1.879186271
4008	1.879155078
4009	1.87907254
4010	1.87902617
4011	1.878962862
4012	1.878850873
4013	1.878732753
4014	1.878660672
4015	1.878604629
4016	1.878460506
4017	1.878454187
4018	1.878407724
4019	1.878345795
4020	1.878308886
4021	1.87824502
4022	1.878130016
4023	1.878042498
4024	1.877784084
4025	1.87778043
4026	1.87752032
4027	1.877281432
4028	1.877257895
4029	1.877149716
4030	1.87712237
4031	1.87711567
4032	1.877094125
4033	1.877074741
4034	1.876990927
4035	1.876964419
4036	1.87668727
4037	1.876678269
4038	1.876654077
4039	1.876496241
4040	1.876466247
4041	1.876382925
4042	1.87635571
4043	1.876330023
4044	1.876264905
4045	1.876215968
4046	1.876215152
4047	1.876107718
4048	1.876107486
4049	1.875879111
4050	1.875835354
4051	1.875587511
4052	1.875520599
4053	1.875406175
4054	1.875305025
4055	1.875236287
4056	1.875161442
4057	1.875011742
4058	1.874980537
4059	1.874947299
4060	1.874838153
4061	1.874782226
4062	1.874763795
4063	1.874724197
4064	1.87470608
4065	1.874662464
4066	1.874615786
4067	1.874600746
4068	1.874573623
4069	1.874539066
4070	1.874487753
4071	1.874344505
4072	1.874326592
4073	1.874296146
4074	1.87428778
4075	1.874147829
4076	1.874079504
4077	1.874032453
4078	1.873974589
4079	1.873948189
4080	1.873947959
4081	1.87392941
4082	1.873908523
4083	1.873832664
4084	1.873818276
4085	1.873818047
4086	1.873754275
4087	1.873753935
4088	1.873753706
4089	1.873547886
4090	1.873453316
4091	1.873444745
4092	1.873418696
4093	1.873247853
4094	1.873227156
4095	1.873218025
4096	1.873112525
4097	1.873062894
4098	1.8730229
4099	1.872923604
4100	1.872900541
4101	1.872747852
4102	1.872575722
4103	1.87257225
4104	1.872525311
4105	1.872368758
4106	1.872339309
4107	1.872258798
4108	1.872238247
4109	1.87223802
4110	1.872203915
4111	1.872141247
4112	1.872119114
4113	1.872118888
4114	1.872027958
4115	1.872019732
4116	1.87197105
4117	1.87186194
4118	1.871755462
4119	1.871649713
4120	1.871623951
4121	1.871562556
4122	1.871541233
4123	1.87142893
4124	1.871405139
4125	1.871328228
4126	1.871253913
4127	1.871198952
4128	1.871133092
4129	1.871085762
4130	1.871037514
4131	1.870786785
4132	1.870726937
4133	1.870682498
4134	1.870636418
4135	1.870578354
4136	1.8703294
4137	1.870306886
4138	1.870281316
4139	1.870123034
4140	1.869875006
4141	1.869874782
4142	1.869627876
4143	1.869604873
4144	1.869582701
4145	1.869582
4146	1.869505899
4147	1.869486146
4148	1.869386093
4149	1.869256145
4150	1.869223668
4151	1.869088877
4152	1.869034333
4153	1.868993344
4154	1.868859292
4155	1.868734804
4156	1.868712569
4157	1.868617734
4158	1.868595493
4159	1.868537299
4160	1.868442368
4161	1.868442144
4162	1.868392021
4163	1.86836711
4164	1.868342429
4165	1.86809751
4166	1.868072746
4167	1.868038801
4168	1.867862181
4169	1.867709524
4170	1.867689834
4171	1.867509793
4172	1.867478529
4173	1.867449062
4174	1.867418879
4175	1.867418658
4176	1.867412615
4177	1.867351788
4178	1.867234678
4179	1.867182591
4180	1.867090556
4181	1.866886581
4182	1.866880592
4183	1.866861292
4184	1.866793201
4185	1.866763617
4186	1.866702888
4187	1.866678723
4188	1.866653662
4189	1.866650981
4190	1.866620004
4191	1.866418636
4192	1.866410674
4193	1.866263345
4194	1.866020659
4195	1.865963072
4196	1.865939753
4197	1.865833605
4198	1.865782585
4199	1.865741605
4200	1.86571988
4201	1.865695558
4202	1.865695338
4203	1.865649734
4204	1.865389867
4205	1.865327571
4206	1.865252631
4207	1.865223098
4208	1.865195398
4209	1.865189872
4210	1.865145892
4211	1.865117955
4212	1.865045199
4213	1.865025721
4214	1.864892071
4215	1.864740521
4216	1.864664721
4217	1.864645256
4218	1.864623993
4219	1.864600076
4220	1.864260941
4221	1.864260724
4222	1.864139032
4223	1.864107409
4224	1.86392331
4225	1.863684209
4226	1.863638916
4227	1.863623055
4228	1.863603755
4229	1.863581792
4230	1.863552472
4231	1.863460582
4232	1.863423669
4233	1.863423492
4234	1.863346172
4235	1.863312095
4236	1.863275248
4237	1.8632387
4238	1.863238698
4239	1.86322295
4240	1.863088042
4241	1.863087166
4242	1.862887246
4243	1.862846582
4244	1.862800646
4245	1.86277846
4246	1.862666425
4247	1.86245652
4248	1.862390888
4249	1.862372193
4250	1.862240865
4251	1.862118444
4252	1.862077171
4253	1.861923167
4254	1.861842779
4255	1.861842563
4256	1.861814353
4257	1.861800533
4258	1.86170008
4259	1.861655365
4260	1.861614461
4261	1.861446998
4262	1.861441165
4263	1.861417009
4264	1.861286084
4265	1.861260191
4266	1.861126128
4267	1.861017491
4268	1.860983708
4269	1.860934675
4270	1.860851739
4271	1.860851043
4272	1.860851041
4273	1.860808858
4274	1.860745853
4275	1.860702274
4276	1.860630697
4277	1.860507145
4278	1.860454923
4279	1.860133403
4280	1.860111058
4281	1.860110364
4282	1.860047712
4283	1.859795079
4284	1.859690745
4285	1.859640738
4286	1.859501601
4287	1.859454445
4288	1.859419742
4289	1.859396531
4290	1.859348326
4291	1.85912661
4292	1.859037062
4293	1.859004038
4294	1.858971075
4295	1.85890337
4296	1.858749143
4297	1.858729213
4298	1.85869443
4299	1.858672549
4300	1.858649821
4301	1.858608617
4302	1.858601875
4303	1.858457896
4304	1.858452604
4305	1.858381963
4306	1.858358909
4307	1.858210825
4308	1.85804439
4309	1.858001603
4310	1.857985834
4311	1.857965869
4312	1.857732487
4313	1.857705193
4314	1.857603579
4315	1.857603366
4316	1.857583976
4317	1.857329531
4318	1.857261411
4319	1.85714805
4320	1.857065466
4321	1.856749947
4322	1.856519226
4323	1.856482407
4324	1.856446372
4325	1.856446158
4326	1.856192389
4327	1.856024834
4328	1.855918911
4329	1.8558653
4330	1.855760465
4331	1.85573709
4332	1.855715275
4333	1.85559518
4334	1.855397948
4335	1.855354747
4336	1.855283771
4337	1.855158659
4338	1.85508959
4339	1.855049172
4340	1.855048482
4341	1.855033425
4342	1.854920305
4343	1.854898101
4344	1.854783208
4345	1.854782996
4346	1.854726029
4347	1.854541325
4348	1.854523442
4349	1.854489761
4350	1.854360011
4351	1.854338222
4352	1.854338011
4353	1.854315636
4354	1.854179483
4355	1.854056437
4356	1.854055748
4357	1.853933784
4358	1.85391161
4359	1.853896473
4360	1.853807954
4361	1.853737246
4362	1.853562366
4363	1.853506499
4364	1.853472696
4365	1.853450141
4366	1.853397627
4367	1.853359169
4368	1.853313627
4369	1.853296817
4370	1.85318639
4371	1.853168312
4372	1.85311177
4373	1.853068015
4374	1.852876853
4375	1.852855317
4376	1.852821869
4377	1.852678766
4378	1.852661298
4379	1.852574987
4380	1.852429463
4381	1.85236593
4382	1.852338829
4383	1.852195619
4384	1.852177328
4385	1.852143298
4386	1.852061773
4387	1.851885879
4388	1.851872551
4389	1.851826347
4390	1.851756202
4391	1.851736869
4392	1.851559151
4393	1.851466537
4394	1.851404193
4395	1.851403984
4396	1.85120368
4397	1.851165592
4398	1.851137965
4399	1.851125949
4400	1.851053153
4401	1.850902709
4402	1.850730461
4403	1.850583737
4404	1.85058353
4405	1.850419296
4406	1.85038279
4407	1.850361203
4408	1.85034812
4409	1.85025508
4410	1.849943739
4411	1.849923734
4412	1.849911825
4413	1.849804978
4414	1.849771598
4415	1.849752115
4416	1.849559898
4417	1.849556178
4418	1.849550513
4419	1.849444796
4420	1.849426287
4421	1.849391973
4422	1.849318187
4423	1.849311009
4424	1.849292629
4425	1.849239116
4426	1.848929331
4427	1.84880337
4428	1.8487521
4429	1.848658249
4430	1.848492804
4431	1.848446431
4432	1.848416317
4433	1.84835466
4434	1.848333217
4435	1.848332536
4436	1.84822778
4437	1.848206892
4438	1.848185575
4439	1.848096668
4440	1.848077017
4441	1.848058056
4442	1.84799473
4443	1.847967439
4444	1.847876613
4445	1.847876611
4446	1.84785958
4447	1.847841103
4448	1.847822302
4449	1.847725624
4450	1.847676864
4451	1.847660222
4452	1.847605197
4453	1.847536138
4454	1.847499419
4455	1.847260967
4456	1.847222189
4457	1.847168521
4458	1.847097982
4459	1.847068049
4460	1.846796607
4461	1.846644728
4462	1.846627443
4463	1.846559936
4464	1.846516791
4465	1.846467441
4466	1.846414061
4467	1.846368637
4468	1.846350367
4469	1.846344584
4470	1.846310115
4471	1.846293998
4472	1.846122641
4473	1.846083404
4474	1.846034057
4475	1.846026805
4476	1.845986218
4477	1.845915008
4478	1.845909475
4479	1.84588346
4480	1.845809906
4481	1.845809702
4482	1.845688835
4483	1.845658581
4484	1.845644776
4485	1.845431598
4486	1.845364239
4487	1.845312001
4488	1.84531132
4489	1.845143931
4490	1.845121962
4491	1.845064978
4492	1.844987482
4493	1.844947561
4494	1.844936112
4495	1.844916377
4496	1.844864908
4497	1.844731165
4498	1.844709446
4499	1.844598747
4500	1.844577859
4501	1.844520252
4502	1.844357931
4503	1.844293978
4504	1.844229589
4505	1.844213256
4506	1.844191274
4507	1.844191072
4508	1.844128504
4509	1.844121088
4510	1.844083197
4511	1.8440661
4512	1.844048255
4513	1.844012044
4514	1.843873125
4515	1.843829944
4516	1.843762895
4517	1.843640271
4518	1.843452812
4519	1.843398472
4520	1.843363324
4521	1.843345567
4522	1.84332642
4523	1.843188151
4524	1.843120761
4525	1.843102616
4526	1.84284777
4527	1.842792902
4528	1.842693529
4529	1.842675975
4530	1.842659632
4531	1.842627109
4532	1.842564135
4533	1.842547289
4534	1.842496485
4535	1.842308278
4536	1.842232587
4537	1.842127455
4538	1.842095972
4539	1.842059848
4540	1.842041891
4541	1.842029725
4542	1.84199928
4543	1.841998608
4544	1.841985927
4545	1.841955598
4546	1.841944478
4547	1.841894244
4548	1.841855775
4549	1.841837848
4550	1.841603288
4551	1.841473692
4552	1.84135584
4553	1.841232534
4554	1.841213908
4555	1.841112131
4556	1.841048106
4557	1.841035478
4558	1.84085202
4559	1.840814687
4560	1.84070508
4561	1.840619037
4562	1.840590858
4563	1.840423625
4564	1.84036474
4565	1.840251606
4566	1.840211885
4567	1.840174237
4568	1.840135753
4569	1.840064998
4570	1.839973188
4571	1.839757461
4572	1.839739814
4573	1.839686132
4574	1.83964276
4575	1.839617545
4576	1.839568318
4577	1.839529408
4578	1.839505672
4579	1.839443043
4580	1.839394673
4581	1.839330799
4582	1.839257747
4583	1.839238408
4584	1.839223049
4585	1.839207739
4586	1.839157366
4587	1.839104997
4588	1.839031318
4589	1.838926494
4590	1.838785375
4591	1.838763049
4592	1.83873772
4593	1.838730245
4594	1.838665464
4595	1.838497267
4596	1.838482109
4597	1.838334015
4598	1.838297984
4599	1.838204942
4600	1.83810945
4601	1.837930908
4602	1.837898724
4603	1.837685859
4604	1.837648163
4605	1.837450573
4606	1.837428185
4607	1.83738769
4608	1.83736807
4609	1.83734583
4610	1.837326025
4611	1.837113821
4612	1.837096347
4613	1.836973125
4614	1.836908069
4615	1.836794259
4616	1.836793587
4617	1.836759786
4618	1.836734399
4619	1.836717655
4620	1.836674436
4621	1.836648558
4622	1.836620389
4623	1.836565883
4624	1.836488719
4625	1.836473896
4626	1.836449334
4627	1.836238162
4628	1.83620692
4629	1.836097046
4630	1.836081823
4631	1.835903391
4632	1.835886985
4633	1.8358357
4634	1.835823264
4635	1.835808086
4636	1.83558128
4637	1.835472907
4638	1.835452614
4639	1.835339715
4640	1.835244201
4641	1.835112572
4642	1.835100853
4643	1.835081266
4644	1.83500382
4645	1.835003148
4646	1.834702045
4647	1.834676852
4648	1.834661077
4649	1.834379061
4650	1.834263576
4651	1.834254699
4652	1.834143237
4653	1.834096744
4654	1.834075488
4655	1.834055086
4656	1.834006632
4657	1.83395512
4658	1.833878274
4659	1.833764193
4660	1.833651973
4661	1.833611198
4662	1.833429387
4663	1.833373287
4664	1.833346611
4665	1.83331078
4666	1.83329859
4667	1.833297919
4668	1.833277984
4669	1.833274924
4670	1.833254607
4671	1.833197048
4672	1.833179578
4673	1.833096111
4674	1.832914353
4675	1.832871507
4676	1.832855065
4677	1.832769087
4678	1.832737778
4679	1.832575651
4680	1.83249964
4681	1.832369401
4682	1.832346227
4683	1.832259027
4684	1.832209985
4685	1.832168126
4686	1.831938002
4687	1.831826324
4688	1.831811574
4689	1.831788229
4690	1.831774254
4691	1.83175152
4692	1.831723929
4693	1.831670864
4694	1.831666323
4695	1.831610101
4696	1.831441362
4697	1.831424326
4698	1.831406588
4699	1.831268519
4700	1.831256226
4701	1.83121424
4702	1.83117769
4703	1.831116596
4704	1.830978663
4705	1.830937178
4706	1.830931835
4707	1.830904772
4708	1.830858566
4709	1.830843364
4710	1.830735725
4711	1.830700646
4712	1.830509913
4713	1.830423565
4714	1.830322056
4715	1.830256883
4716	1.830205111
4717	1.830155514
4718	1.830053994
4719	1.830026184
4720	1.829986733
4721	1.829957543
4722	1.829941339
4723	1.82992744
4724	1.829902386
4725	1.829723137
4726	1.829664805
4727	1.829633529
4728	1.829602888
4729	1.829567133
4730	1.829552766
4731	1.829378376
4732	1.829353054
4733	1.829161186
4734	1.829076903
4735	1.829041337
4736	1.828956433
4737	1.828906914
4738	1.828633178
4739	1.828555799
4740	1.828550143
4741	1.828403098
4742	1.828282634
4743	1.828208483
4744	1.828152878
4745	1.82801863
4746	1.827924002
4747	1.827788662
4748	1.827765525
4749	1.827753343
4750	1.827662515
4751	1.827649953
4752	1.827632738
4753	1.827576956
4754	1.827338623
4755	1.827134443
4756	1.827120476
4757	1.827095169
4758	1.82691562
4759	1.826796189
4760	1.826697787
4761	1.826590666
4762	1.826571528
4763	1.826555048
4764	1.826427818
4765	1.826413599
4766	1.826277328
4767	1.826207824
4768	1.826070045
4769	1.826007063
4770	1.825920463
4771	1.825873425
4772	1.825753789
